ID,pos_m0_1,pos_m0_2,pos_m0_3,pos_m0_4,pos_m0_5,pos_m0_6,pos_m100_1,pos_m100_2,pos_m100_3,pos_m100_4,pos_m100_5,pos_m100_6,pos_m200_1,pos_m200_2,pos_m200_3,pos_m200_4,pos_m200_5,pos_m200_6,pos_m300_1,pos_m300_2,pos_m300_3,pos_m300_4,pos_m300_5,pos_m300_6,pos_m500_1,pos_m500_2,pos_m500_3,pos_m500_4,pos_m500_5,pos_m500_6,pos_m700_1,pos_m700_2,pos_m700_3,pos_m700_4,pos_m700_5,pos_m700_6
Com_6478_neg,1300549.269,1115083.04,1008573.6,1167918.728,1432191.354,1080498.807,1006371.229,979712.925,1126378.948,908817.1128,1537229.372,1274850.421,1035011.6,1331977.682,1544151.68,1366791.389,1825757.175,1700475.11,249131.8825,1065723.47,1806336.757,1136919.584,1428390.073,3522862.101,1197340.995,808797.3085,1340053.885,1053520.065,1291374.388,1383117.653,1655024.257,1334776.663,1246363.587,1306160.572,989125.148,921798.3763
Com_6514_neg,2122751.181,2390154.367,1107989.602,1473798.544,2017524.058,2156762.631,1811740.499,2294094.12,1743452.541,1796320.412,1866984.935,1230902.015,3047829.292,2682992.383,1450404.73,2342269.108,1877615.728,2121461.414,2381689.282,2550289.869,3106942.282,3068461.002,3375672.844,3410203.074,2542142.945,2744332.327,2380219.798,2921363.51,3682480.109,3341198.048,5772129.476,3838810.217,3222410.32,3875096.002,2814947.115,1866597.611
Com_6602_neg,3225057.451,2040081.319,2634953.181,2190436.76,3088962.736,3472647.976,3074674.746,2402306.623,2909029.284,2487488.688,3114546.456,2434633.811,2538213.947,1990213.654,2101977.999,1674740.545,1997575.896,1889201.177,1871635.649,2303353.58,2247855.975,2188745.436,2466094.282,2453833.135,2350233.182,2310705.328,1794529.966,2548836.71,2784192.543,2125947.798,3458065.465,2773830.022,2919835.285,2989799.347,2605857.484,3400882.584
Com_6659_neg,1425851.061,2150699.118,1539296.095,1238761.336,1300730.514,1385220.71,3642510.595,1926167.083,2811312.226,3134147.206,3308671.155,3005877.839,1488464.928,1455140.775,1423162.137,1336359.871,2085244.547,2016409.924,2649031.023,2154645.949,2466717.382,2687369.591,2528781.83,2831398.313,1380846.431,1456967.803,1000870.881,2048509.781,1035190.556,2008545.76,1203133.939,2636202.114,1770568.119,1604057.474,1481942.417,2085006.124
Com_6735_neg,1249437.686,1168451.608,821254.5464,1014594.438,895116.4554,1586603.682,1384462.552,1995536.681,1525645.292,1347431.094,1691087.652,1243994.261,2281558.151,1736600.537,2133674.067,2054997.256,2052597.787,1864861.343,1974665.637,1817133.659,2168522.1,2151747.12,1968555.076,2104292.729,3821761.967,4341500.817,3600805.63,3980441.673,3421031.406,3935882.328,5138293.481,5202834.455,5063712.602,5489911.565,4402852.42,5239266.377
Com_6751_neg,2941474.945,2566708.963,2869026.139,2998555.749,2481265.169,3353707.956,1535150.961,2649035.432,1906148.876,2197618.862,2426296.454,2285350.321,1533276.66,2321689.887,2024175.12,1711333.183,1521370.496,1758992.163,1973664.146,1784962.633,1917424.896,1656522.898,1874612.307,1646790.048,1760070.63,1578811.608,2113582.047,1372432.034,1803408.721,1433791.322,1741352.951,1708838.235,1873653.304,2211009.639,1531540.724,2005171.49
Com_6772_neg,2670103.69,1936661.294,2635733.707,2462654.873,3140766.524,2168554.916,2089143.848,2553490.046,2333516.919,2838651.092,1961649.084,2285495.824,2159459.94,2184018.614,2117757.929,1771516.257,2363008.308,1854014.813,2002953.961,2296520.592,2600911.989,2610626.098,2658748.799,2202848.972,4216284.331,4373768.648,4795675.271,3694389.628,4662087.976,4562866.778,3893575.591,3153571.908,3891821.024,4549269.678,4189859.134,3554530.78
Com_6905_neg,1531568.01,3965370.319,2525035.654,2551481.506,1297216.037,2210661.805,2175720.063,2209107.098,1963288.975,1518802.752,1576329.194,2108009.3,3527138.893,2519240.499,3020477.567,1477498.047,1967552.563,1367160.751,2720236.365,1923922.364,1588182.243,2117782.98,2535707.564,1984322.745,2197549.308,2162138.156,3497375.297,3291391.65,2232144.78,2718395.191,3543734.961,1828321.444,3211716.357,4445499.663,3933132.561,1629969.028
Com_6969_neg,375623.8471,1399618.162,1173931.822,931945.9147,312653.9161,627786.5844,2355709.743,1919658.64,3202913.814,2552263.864,2700946.449,2240555.206,839484.1358,639851.0455,894397.8917,526646.2885,555579.8121,418802.8787,1123096.516,1209427.904,891848.1458,646569.4853,1077297.733,508911.8172,463388.2711,522382.2073,760495.7688,365295.36,349759.5496,790157.7634,275152.7391,233328.7007,671727.0179,333053.746,530169.7654,1430206.868
Com_7200_neg,1614933.328,1301630.645,1640678.833,1757029.528,1536100.99,1654189.918,1301842.08,1322834.673,1655558.018,1386109.075,1418636.306,1220802.255,1676520.77,1889689.917,1792962.595,1593258.702,1662307.481,1958915.034,1866946.074,1897025.19,1609524.762,1902597.574,1920124.144,1648395.041,2891873.682,2562120.419,3403083,2959382.955,3549066.941,2548654.802,4845639.593,4924693.741,4589825.753,5037559.965,4352182.965,4544041.604
Com_7299_neg,2879341.568,822075.0898,2244809.7,1561442.07,2527370.539,2213097.127,2792354.582,2720957.107,2865147.615,2407773.326,2808743.558,1958912.128,1844125.009,2154358.413,1510742.514,1872115.756,2011491.303,2017777.74,1608635.189,1364135.061,1620711.384,2362065.011,2072816.415,1844308.116,852044.0447,812401.3853,704817.282,1398945.311,1012968.258,1647554.532,692457.6781,658069.1315,584166.5724,661321.0003,516197.5307,837391.9025
Com_7436_neg,1321166.65,1822078.536,1171515.957,1725085.532,1528913.33,1794132.267,1482471.505,2075698.467,1931076.129,2247879.325,1786374.95,1648720.413,3071207.67,2338828.463,2032653.878,2003356.763,2526357.985,1846244.513,1774348.669,2019294.044,2653276.503,2883696.693,1373997.738,1971537.422,2195967.153,2119244.392,2236495.043,3171108.417,1511839.423,1923650.005,560607.8066,835039.824,425091.0141,887558.8247,669834.6394,761941.1955
Com_7472_neg,218818.7745,3475406.302,1240380.145,1093463.776,169041.5271,226555.8755,422397.9407,405520.5051,477683.4894,428118.5162,719934.9334,711324.2818,1173326.496,771843.5867,954547.4964,1071353.998,818879.2145,713458.1461,936651.9087,1240912.121,536582.1965,339824.7958,607995.9238,526508.5043,191576.5561,541324.2926,415171.7071,434349.2819,433236.1066,492349.5238,210899.7739,312442.5532,645108.261,630793.8578,599038.3074,648483.2437
Com_7676_neg,2196274.974,1651060.895,1999906.546,1652978.151,2488419.497,2222034.986,1710068.56,1519907.786,1735602.722,2049704.137,1601220.124,1515046.134,2307672.4,1689989.198,1782165.583,1771788.794,1834823.943,1599756.163,2092833.405,2284866.589,2366159.61,2320823.306,2708687.519,2043860.614,1538815.288,1722116.691,2042249.71,1980773.736,1614425.278,2068239.399,2037823.498,1800973.958,2114681.056,1982208.988,2191314.767,1970287.514
Com_7709_neg,1964427.237,2610901.388,2320540.807,3212420.086,1648525.896,1286494.344,1761832.641,1204892.252,1338158.229,1608045.071,933457.6872,1839663.797,1836170.284,2062372.49,1363572.499,1471662.659,1532612.26,1850311.205,1888510.788,1463460.544,1885033.676,1982909.692,2043345.563,1317264.571,1885652.32,2045092.88,1464242.75,1836165.795,1734770.188,2243148.437,1467440.96,1963794.5,1984960.507,1704352.261,1940239.69,1609540.226
Com_7726_neg,326656.4772,395562.1366,276873.5753,190627.1506,407376.8686,769362.5834,424026.0753,586832.0793,428617.781,403747.3452,768539.786,833313.7656,908923.12,949444.8213,1053142.272,1566264.055,1958953.976,2583478.206,827252.3895,483199.9681,333951.4163,167164.7428,159617.8511,277437.5287,396569.658,242804.3311,417034.6608,271049.928,469597.1449,778319.4456,829301.363,753902.5774,863699.218,1651142.152,1916457.904,1282236.032
Com_7894_neg,315367.8991,370773.2938,240413.9693,240312.9954,223575.5862,224889.0268,895703.8494,1121693.016,833802.2605,790542.412,655097.008,1136654.637,878251.028,1438763.781,745378.8171,714321.6849,893465.686,873610.885,677709.6974,209608.0699,526683.5458,570947.5201,2210603.722,780754.9632,2949653.344,2910668.899,1916405.728,433371.9535,248593.804,3404456.191,1624441.216,1559950.532,352507.6478,1435858.76,305543.1258,1714801.398
Com_8277_neg,2028970.329,1690887.834,1902683.13,2081566.34,2100099.596,2079529.509,595345.6157,2440476.105,2289534.578,2408475.11,2089492.06,1831299.902,1777992.087,1858087.538,1406359.549,1402057.31,1441098.464,1583531.962,724605.8137,1933867.613,1473489.432,1666275.138,1661048.654,1435456.712,1899010.836,2409768.537,2048498.991,2744735.177,1933159.334,1910061.382,1956685.315,2458389.462,1608742.954,1830855.442,2149905.157,2011004.24
Com_8288_neg,1315896.855,774016.0114,1113921.786,771775.2192,857342.3635,787616.1059,1872861.996,1110192.725,2293253.118,911493.0014,1036978.43,814123.8396,590054.2305,597150.1596,492173.9808,621438.0934,437315.3014,478313.3184,423530.4734,587081.5572,587399.7315,519756.9925,653820.4104,569123.9747,765167.9615,630885.4552,783673.3094,586000.5848,588281.1276,408270.6831,448881.7458,438486.5562,442000.5539,425704.1128,420244.4697,445575.3058
Com_8579_neg,880648.8601,1187755.366,754532.3337,901004.8817,927021.7415,1021628.592,755942.6255,1065427.028,889749.9557,917032.2348,1162195.076,817214.0126,774581.8428,1105334.263,792078.8397,1007221.25,984096.5467,681156.3898,1712982.241,1626844.78,1400410.277,1938109.953,2015216.212,2032041.568,2233302.524,1271270.522,1675353.978,2725316.383,1481310.963,2882235.509,1499816.619,1967414.779,1969176.287,1101791.551,2125915.292,1300586.872
Com_8596_neg,1123097.663,889838.8491,1670102.767,1375837.583,1246095.7,1106905.629,1644510.287,1664582.316,2125634.15,2054942.592,1878457.199,1573859.11,1408676.61,1041723.293,943883.4936,905462.3071,697195.6279,715518.3969,1299434.434,1135907.969,1158508.318,1384052.641,1426165.712,1104656.741,1183993.504,1633466.27,1661119.329,1392814.556,1145203.405,1639992.171,2137068.697,1985930.939,1939021.589,2082887.575,2176375.38,1970644.128
Com_8837_neg,267489.7887,1650754.069,829598.8438,748599.9789,232763.3627,437921.807,708675.9919,686970.2959,1088402.25,1332172.26,813246.1035,931696.4486,1393064.512,887317.1869,1373471.676,552346.2286,953127.1484,555242.4785,827521.7914,944497.8463,701640.8809,330443.3154,540861.5508,349394.6356,1123052.231,2692935.418,2860314.26,1055847.072,1138747.116,2714474.536,701202.2779,184368.6352,1826993.165,2869122.548,2306522.094,912418.3979
Com_8903_neg,240574.7398,2442493.226,623595.3309,799249.8387,212425.7578,223827.5624,245143.0017,233365.3913,235030.3979,241747.5312,223784.4982,232412.9412,245312.3648,247505.7635,286434.5824,231372.9687,224579.1499,219006.0059,246472.6369,302934.0056,217653.6079,229469.5541,223740.8642,209565.5269,257937.5947,284183.5683,283420.7209,243584.5951,256846.0272,239181.5268,273213.6015,296826.5156,535778.6254,564746.4065,475449.7626,289094.0074
Com_8990_neg,1116045.927,740845.5915,563490.2353,945635.939,1441328.279,890894.0375,902608.8809,1163226.069,867140.0168,863627.8149,1152131.275,838533.6481,1456694.077,703828.3838,501711.6576,1159392.577,720651.5213,753268.447,1042333.352,2159463.999,1442111.89,908533.8308,888600.325,1184430.536,445333.0409,196431.0353,522749.73,194809.497,412216.8976,548934.7362,293948.067,412072.129,282423.7656,708818.2007,467279.6312,476212.7874
Com_9010_neg,426661.4587,427508.756,563545.7812,573328.8508,757857.9966,624889.2038,327482.121,719883.6883,689804.0772,343688.0182,707392.652,696412.9634,572457.5244,482792.4145,404222.6987,637292.3342,1918744.603,1577402.961,548552.986,352198.4492,616267.8496,499216.4431,666822.9198,621954.1657,388908.8171,650056.2902,530827.3226,666595.3428,412853.724,841480.4387,664351.8522,378923.6094,333679.7556,365113.2871,408603.4944,513899.1948
Com_9027_neg,515796.7257,406574.1482,510263.2476,427171.4485,985745.8468,578238.332,595849.5964,503882.161,765986.202,945411.5531,1836388.115,984811.7422,928801.5778,800279.9022,1261600.234,1420828.132,627692.3632,1112655.122,715080.7348,954202.4474,892426.4336,1126217.15,863606.8842,883703.1935,749811.9076,692297.8682,636994.889,702506.7654,608727.7662,812295.0817,720479.6535,1056119.099,866406.8663,1231765.777,1219402.562,1028714.052
Com_9118_neg,436985.0737,488730.2481,491701.3077,523249.166,457675.7994,487357.2423,689735.7869,571653.2765,683689.3568,662738.1407,631694.1248,737100.252,730364.2568,729578.0633,637627.7482,882508.239,1057702.792,1684358.672,626063.034,1230588.995,855156.6266,579448.6487,991407.1747,1020900.493,2055931.453,356103.2398,837000.5116,2065374.788,1189776.139,2550882.255,934700.832,1040427.546,804083.166,1312965.205,666595.6473,2804032.664
Com_9193_neg,1628766.122,1586462.871,1253977.042,1872118.39,1339506.614,1231375.906,1730919.857,1771119.032,1701014.005,1597759.332,1768353.719,1188330.397,1574318.479,740453.7525,1472151.342,525731.7604,1080927.445,1470420.745,1747000.503,882631.9131,1126961.211,940866.4772,1776516.968,1595040.317,1602948.244,1073960.096,2115764.157,1014343.322,2157118.008,1637909.093,1964238.538,1193943.052,1855090.853,1750390.649,2069698.838,1735198.448
Com_9261_neg,978642.1495,1026416.565,839128.4852,1002023.144,707345.4307,1136170.863,853113.9292,1069758.015,780715.5558,1446704.502,954339.4844,845277.8114,594223.4639,662840.1012,880884.6052,636972.5434,1074925.419,792027.7096,1307028.783,919421.9006,1141169.583,968867.0019,995418.7719,1148322.14,856990.1573,907372.2459,971160.4483,1094777.45,1022911.604,602031.6991,1941865.252,1962236.229,2183925.324,2383709.414,3191506.912,2421104.572
Com_9364_neg,583867.8841,786432.042,874171.4154,922534.7069,467188.3628,882682.6086,1507323.391,1655992.329,1522070.783,1615690.185,1691702.799,1473154.485,834758.5808,754133.6226,880210.1909,747692.5616,803541.675,754395.3969,895291.0306,1088032.312,1129064.282,1033483.432,893000.7578,1008643.793,720681.5704,804912.0837,794064.6856,855951.2676,560537.2995,944784.7167,522724.8069,1041979.707,1140428.957,1368741.767,1429449.648,1841064.073
Com_9366_neg,1354401.947,1457350.735,1364935.001,1655002.932,1652756.266,1519045.509,651861.6912,801933.9801,690514.7323,529131.9886,1446435.136,660571.2383,661685.6177,803601.233,746074.9172,707236.8528,678644.051,854203.3914,592218.4612,904893.9475,733887.9564,730291.6902,701828.3964,690520.8667,537842.3009,297601.5394,609617.0519,684092.9488,618057.7732,477736.7676,578307.1448,512419.836,621536.1804,556451.4093,442485.5706,403506.3192
Com_9383_neg,1133969.078,751683.6185,947052.0639,1316795.464,1076567.262,788401.3279,899686.6517,872807.4783,1130149.079,763507.2699,1082768.707,1219398.438,1093050.753,1049632.838,1228119.242,911772.7045,1199919.727,1020124.524,1333596.246,1040581.231,1551196.076,1354634.498,1452550.131,1711884.522,1194691.472,1043008.953,885565.3049,1050825.42,1408480.642,1217487.46,1227402.919,1226167.193,1289840.704,1294930,959188.7945,981840.7837
Com_9445_neg,1034044.484,807065.3588,1604432.618,1373698.678,1150035.566,867144.1693,1528744.619,1418527.412,856859.6107,1886984.188,1246008.382,1276537.156,1592340.878,843966.8717,1571955.085,1370447.556,1559840.393,1660534.418,1406207.021,1281103.98,939492.5173,1239274.441,1239214.141,877891.2508,901142.9219,951694.6858,1738842.851,1142960.845,1338031.242,1015465.197,1214384.406,1539329.058,1281345.433,1402378.331,1593922.981,1749742.368
Com_9454_neg,939267.8036,1378245.944,1417128.305,343892.8194,436885.5498,809365.0421,741902.1097,678013.5438,658532.5484,406584.0472,622838.3372,747999.7082,1218652.964,1443649.059,820512.7808,1659563.217,666579.8165,1704835.153,669222.1455,793049.5939,642383.4101,338628.1785,800261.6281,1041008.913,709030.6949,685633.7541,400879.178,277689.7934,540033.3231,648920.6451,483708.5691,772729.4461,595548.9644,815108.2092,879423.904,575943.5806
Com_9663_neg,445370.039,575852.6766,1031641.202,2004953.792,757778.6909,449002.726,929112.4741,489835.96,456678.491,761080.9915,478028.2198,372719.5586,752633.993,945252.3385,565932.0384,504425.0503,876981.0171,728025.4368,724251.9792,794311.1906,615810.0518,812897.9723,866700.0308,531854.511,555480.8406,967273.1138,1234048.782,854569.8072,515225.2606,1121061.955,694224.2451,617714.3487,729993.6011,560855.9712,418714.0108,1296403.658
Com_9705_neg,860632.4771,488356.3061,506363.46,602025.2377,417764.2571,851582.3483,455943.9282,432089.5415,618191.4352,605852.3288,315010.6586,427960.7568,339334.2525,518380.7099,463921.003,488008.3814,226370.1271,978975.2165,307710.7467,286751.3009,300472.5212,335264.623,322714.74,306042.5442,2005824.859,1711662.121,1480586.972,1831296.92,1758662.169,2198062.474,350507.5338,336380.2845,305561.8655,566914.1352,335833.5385,546480.9262
Com_9722_neg,1157138.853,1256068.424,1412403.113,1971546.296,1073326.961,1131878.171,1085441.732,1156704.309,1133635.955,1322398.995,1024190.526,1129225.914,1355580.877,1194609.428,1144152.372,1047626.873,1031125.8,1118962.094,1666969.244,1084826.136,1144214.697,1103099.768,1134822.324,1492667.715,1545227.395,1206819.169,1260273.988,1173454.77,1298307.363,1173147.855,1304389.465,1524691.272,1329744.913,1306181.555,1233316.57,1394339.292
Com_9845_neg,256657.1804,690957.7449,686697.8641,637315.603,219477.0491,323940.3912,1497630.381,1200420.123,919714.5584,1702690.542,954899.6143,1307947.395,538080.5501,501859.8402,435716.5916,463369.0679,423083.6293,344627.0508,558404.8607,1059395.221,544845.0696,636475.1389,466954.7523,565000.4529,381092.9063,197517.079,515672.7215,541714.706,304855.5226,725312.2011,192600.4646,381058.2763,401961.9446,484077.5162,222381.5381,947125.6307
Com_9869_neg,1006493.161,1929948.696,1502515.186,1194717.881,976809.7135,1276914.518,299583.5677,503004.5879,276244.3517,396380.5694,260033.3749,440774.9312,321490.4101,376447.3334,346416.6868,199311.9224,288522.0641,253176.9229,252280.1219,270607.4522,316520.0461,334556.5701,265653.2411,267343.0717,315860.8491,383529.5146,400646.261,329426.6686,352310.5318,288466.3807,395902.2622,468563.6771,369002.4091,481633.8241,534987.957,385848.4735
Com_9916_neg,493560.7475,537486.8207,521129.7456,567591.186,754523.0819,518568.2179,489404.2112,472836.5615,794022.8438,463078.0988,456313.1188,465657.2501,498607.5369,524967.7386,504790.0087,770802.8235,444810.5146,522380.7809,555074.687,478990.3232,454666.2721,504402.053,1445868.234,1499709.792,513051.9956,1342003.182,511269.3183,480917.2763,796912.0223,496210.373,607428.9729,629731.7443,632493.0025,589196.8859,723397.6579,631273.4465
Com_9924_neg,1355545.944,1506642.751,1569549.678,1766294.612,1440188.019,1270323.721,1254156.817,1045309.635,893464.3574,815727.8868,843641.7774,850157.6086,625139.2414,668057.9198,816893.3661,450547.86,772670.3713,558127.6411,1146998.28,1030821.768,1174269.409,1022446.958,1093796.152,860438.3081,1151895.024,1126440.89,1550934.849,1545276.694,1404701.512,1213167.708,1486511.55,1230489.715,1469588.413,1188024.058,1224081.439,1181983.715
Com_10014_neg,926567.1979,1019257.816,806648.4598,852171.6502,718680.1284,732326.8209,845138.9509,869175.6757,800920.5733,779504.9993,778435.5561,749491.9893,1041864.28,807856.3552,1349721.548,803052.8865,763229.8155,999039.671,1222904.421,1499772.485,820286.8508,1129226.027,897866.7349,743780.533,1634935.278,2348733.118,1997231.188,1985366.118,1581046.59,1804155.526,1563844.621,1176643.733,1572357.543,1409919.686,1701360.05,1564541.123
Com_10025_neg,929056.9055,1110254.787,1123823.96,991521.388,1270420.503,1250994.649,950671.0217,1334551.109,1043654.857,1241831.385,1056534.061,1242505.288,1402752.285,1327015.823,1462137.505,1177375.791,1371039.281,1118909.786,1104283.615,1177113.878,1037199.053,1591317.025,1298859.841,1115108.236,1225063.808,848168.3155,1081608.535,975723.2724,1159298.603,713899.7724,1328888.839,1056880.135,1367814.432,1155905.607,1383880.836,1448403.18
Com_10032_neg,1319504.559,1225543.992,955772.6622,1013871.029,1009737.609,1056110.325,691375.5225,882621.963,1056674.386,698394.6044,726580.8924,917133.0808,946214.8916,884696.4847,583047.6203,941424.9754,903383.8556,956680.902,757566.3088,1078115.901,1191127.943,1065371.186,1120892.448,960859.8948,803083.5002,713592.0097,927532.3866,766084.4295,1052153.79,1270932.109,1037572.924,951430.4512,651284.3083,2612023.72,1649897.332,866714.4432
Com_10279_neg,574826.3952,625695.0355,570354.8195,769639.0665,732070.887,753059.9546,912636.4423,837609.1055,944451.9309,990877.8361,1356485.993,705768.9705,1043377.715,1187378.383,1069509.845,1068285.504,1227429.203,1059301.37,1196003.447,1169261.445,1268564.412,1075097.911,1309646.785,1125611.039,1362032.44,1366130.78,1423856.291,1594425.392,1210619.804,1536192.633,1531383.48,1576392.267,1438587.936,1363893.92,1277426.231,1968247.04
Com_10702_neg,782475.0828,340567.1629,574333.7332,622956.4483,436764.1384,610023.7628,980983.5312,947925.3768,581627.135,1395347.47,951708.5731,832753.7129,747199.0402,1023410.043,798282.6101,988469.7883,867272.2638,962450.0296,485290.91,639512.5334,690790.153,798106.8626,810692.6689,645329.4474,491393.9926,483621.5225,497218.8222,421041.5541,515949.8708,529809.5377,423849.8872,845576.8135,330910.9751,609486.598,405432.8293,359540.9793
Com_10720_neg,730400.0198,693391.2887,1169962.875,1000879.523,999838.6859,883875.4927,818997.6144,765939.094,743828.3663,896797.4116,836932.9874,867639.0051,1213919.482,865088.7674,792984.27,1132963.64,527635.4272,741812.7863,417427.973,648846.1109,888748.8134,993002.2569,523702.4515,871222.973,1021982.983,1151329.032,1090746.4,1154454.642,714215.4218,1261158.631,2058515.95,1890927.343,1667855.266,1293238.066,2121645.761,1740496.811
Com_10864_neg,641798.3294,568480.9621,802590.5451,679722.7878,831548.6016,426201.8753,1303954.548,884846.0014,982779.6104,545030.2098,1175641.301,603059.3013,589753.9216,545572.112,488504.7548,481562.1288,762609.8374,485493.7398,534055.018,683752.3881,608743.7064,729825.2164,926629.6006,692022.7766,444764.043,486527.4383,467450.4154,438010.9312,513292.2829,383997.4467,463930.9708,596445.2352,285744.0902,514102.8151,373536.4103,510520.589
Com_10897_neg,765441.8668,513962,755048.1197,719647.043,725404.3154,644135.2481,1033774.935,871931.5924,802847.0038,679971.6029,886138.7371,770203.1804,482924.9059,633508.1696,550010.5035,610294.6842,713769.693,838515.49,740892.6366,804404.5308,723020.3898,845801.3537,1009699.603,1189223.178,1099252.438,935860.8414,1235815.2,1145155.384,1044551.517,785780.4266,1059136.908,1243965.264,917743.393,1331822.836,1400154.607,1684670.728
Com_11041_neg,1148633.88,487820.2995,1303876.285,572928.5757,670298.454,1075499.351,249246.9183,277101.3056,238163.9322,233899.2641,256804.9976,266896.1882,165701.3889,227216.7504,234211.8301,133798.1112,267604.4615,169415.1077,242423.0007,255380.8536,282116.6854,438326.5435,219195.9664,258594.3191,271725.9717,249484.9068,240428.858,215605.4237,276463.2716,215133.1747,742717.4512,653077.6807,591298.4305,625948.4852,511958.282,694791.0628
Com_11148_neg,906908.2782,1062884.562,969062.1677,834406.5443,673448.6476,849613.0519,850750.0767,879181.6735,689519.9762,1093575.95,814892.7519,1072478.532,1007858.175,1047355.907,970333.0759,1105212.586,992829.6067,986739.9323,953062.2623,712771.5785,828272.3674,1057926.426,1048118.581,811795.4793,1018662.674,1540092.456,1044905.874,839544.8744,1067952.15,1219725.741,1446155.858,1194696.396,1395406.066,1077034.751,1179680.058,1037572.183
Com_11181_neg,512574.7836,488526.4734,627666.1888,592338.6583,502267.641,621640.9545,681997.4487,490109.4235,491482.1434,638237.852,427807.0694,579549.5778,625539.8395,639616.0095,896940.0561,862281.4792,855803.8212,793940.6026,734642.8736,721968.7012,996224.0041,461736.0537,666527.7204,847517.4978,985516.9653,1319688.139,1385083.167,1495937.488,1168131.937,1078653.656,1407526.604,1322034.044,1211363.754,1209080.25,1250493.911,873665.6873
Com_11323_neg,157806.0078,166196.3464,256229.151,186564.2939,147353.672,150834.6017,423506.9941,490463.6189,576674.3087,617163.7396,454727.5952,528321.691,1184874.633,1113566.733,924533.1556,712270.3423,793823.6548,588522.5535,583495.2589,451707.0168,429448.6466,478540.8509,576938.1039,458329.5649,830513.5118,785394.928,701332.0954,848200.9383,734285.5879,719724.8232,174342.9335,167706.869,305076.1693,292915.3099,181287.4029,262624.7161
Com_11324_neg,607463.3768,866188.6841,1126333.465,904756.2866,856106.3849,651482.1156,803137.5985,989798.9603,975926.2795,1046815.714,1017731.266,713530.206,1026984.736,1162348.809,655935.598,705432.9337,783059.2535,890893.6566,928752.6045,799806.3544,605523.1835,739672.4512,829322.0618,520066.8129,598010.0751,756288.1971,648064.5646,869668.1199,682888.6234,893389.8885,1386918.675,1387875.273,1373791.888,1479068.407,1177064.402,1361679.43
Com_11350_neg,745907.4595,529283.2493,853175.5777,829059.4754,986705.3245,1073817.76,509912.6613,433151.1403,237114.4066,471243.0248,409663.8206,415144.8592,452523.9788,408129.0267,556796.8609,302161.2745,383234.9503,216212.8971,678796.4347,487347.6237,737118.9459,497892.2486,552990.4467,378687.0856,436607.9133,190805.3552,502290.4534,319772.6353,351750.5894,359847.3952,692006.8594,491079.1667,666856.494,512949.2444,631315.2318,447327.8696
Com_11471_neg,939819.9204,951046.5353,1194734.114,795052.7231,802132.2033,917848.6138,630995.2728,536595.5115,712894.2949,614601.7287,768429.3696,604048.8376,389504.417,502799.8326,628204.3079,566281.8623,522464.8817,525203.5634,477561.9178,298913.0642,468055.3208,348307.8359,261680.4317,321613.7825,761067.6635,547477.194,591684.8502,300662.6553,612998.6238,348157.8898,662943.8855,374267.8291,521696.7568,393470.2276,466326.2518,530109.9859
Com_11564_neg,265334.3971,393076.0467,350196.1795,257330.8814,247849.0198,319747.8817,454295.2891,655505.3398,322464.3163,431313.3805,497895.4763,465699.4137,696434.8819,479167.6661,592322.9937,465863.0113,541989.5981,622862.25,536318.2441,519379.624,512719.5219,347512.5115,356001.6578,299484.1608,1325588.823,1128505.467,1263292.079,1346407.121,1267397.791,960744.295,882337.6466,1196902.883,618556.3043,958832.4564,738988.4601,977814.0026
Com_11775_neg,102104.2766,525572.564,415006.2151,262951.598,95994.99078,219811.2463,573398.1413,507560.2165,955528.9026,747849.357,928770.3944,1027337.72,470886.192,420395.8062,460817.9709,351284.8743,409524.6285,275287.9336,537348.5916,559730.6339,338908.86,399142.0247,324378.1492,377647.9935,195072.1242,277773.1181,246007.1012,118144.9029,220675.7868,273787.0594,128144.9914,129593.7923,338615.1774,206868.2058,265879.2644,327460.3415
Com_11950_neg,408165.4365,283903.4191,293592.8619,279425.9063,272296.4391,373306.5583,451202.2563,529736.1119,485638.1684,392120.5311,553462.8345,880720.0766,279513.8881,407539.2308,555912.0304,558343.3858,778625.2162,521562.5474,418994.3981,430457.2832,354736.8033,289079.1629,442889.0175,898398.2253,1066012.71,476234.0536,372869.3616,579140.203,1212298.073,634646.4646,286437.02,272954.9412,287699.1676,269757.7939,312773.9537,265838.4621
Com_11985_neg,468975.9024,499150.8982,476354.7706,484640.144,515793.3666,461239.7793,535849.0461,878763.648,638399.1191,737424.7384,649129.0574,507068.5685,468992.8771,746298.8807,493030.9543,554874.0406,549633.7523,459989.065,494587.9251,470602.6385,659125.3232,615322.9623,462444.3908,426549.3908,989605.2243,955690.8086,982699.5305,1179276.361,858365.3579,1238615.671,544197.2669,512012.9631,504548.6997,698043.0163,497580.1046,505646.2666
Com_12111_neg,587329.618,408131.276,294498.9683,236985.4166,194976.4979,278673.5274,593172.0769,251472.8227,256945.377,336305.4616,264962.0969,380261.2543,724136.3059,861026.7445,520957.0736,365149.4618,881384.7944,581060.0121,306012.3178,390752.4416,157527.6699,249632.3002,268379.9533,318068.5056,328084.8694,588751.5938,297848.8983,381504.9296,406229.9522,508887.4611,581587.3585,460485.2454,310071.4307,477162.8078,210846.012,630988.2278
